Source;Target;Weight
Wilderse;DICKFELD;0.1875
Wilderse;Lukeš;0.1875
Wilderse;Pošarová;0.1875
Wilderse;Dopita;0.1935483870967742
Wilderse;Běrsko;0.1935483870967742
Wilderse;Hahnová;0.1935483870967742
Wilderse;Henner;0.1935483870967742
Wilderse;Městská část Praha 11;0.1935483870967742
Wilderse;Paul;0.1935483870967742
Wilderse;SPD 10 Bc;0.1935483870967742
Wilderse;Vašíček;0.1935483870967742
Wilderse;Vostenak;0.1935483870967742
Wilderse;gšt;0.1935483870967742
Wilderse;Mitterwald;0.1935483870967742
Wilderse;NOS;0.1935483870967742
Wilderse;Schmeidler;0.1935483870967742
Sobotka;Bezpečnostní rada státu;0.05128205128205128
Sobotka;Ministerstvo zemědělství;0.05555555555555555
Sobotka;Nečas;0.05714285714285714
Huawei;Navrátil;0.058823529411764705
BIS;Právo;0.05128205128205128
BIS;Koudelka;0.14705882352941177
Brusel;Liga;0.0625
Brusel;Brežněv;0.10344827586206896
Zahradil;Svoboda;0.06
Zahradil;Charanzová;0.0851063829787234
Zahradil;Šojdrová;0.08888888888888889
Zahradil;Dlabajová;0.06521739130434782
Zahradil;Zdechovský;0.06818181818181818
Zahradil;Polčák;0.1
Zahradil;Pospíšil;0.10526315789473684
Zahradil;Niedermayer;0.07894736842105263
Zahradil;Telička;0.08571428571428572
Zahradil;Sehnalová;0.08823529411764706
Zahradil;Tošenovský;0.125
Zahradil;Ježek;0.09090909090909091
Zahradil;Infocz;0.06060606060606061
Zahradil;Poche;0.09375
Zahradil;Konečná;0.09375
Michálek;Peksa;0.06060606060606061
Michálek;Němec;0.06451612903225806
Michálek;Novinkycz;0.06666666666666667
Čapí hnízdo;NSZ;0.24242424242424243
Stb;Akademií věd;0.06451612903225806
Policie ČR;Bruselská elita;0.06976744186046512
Policie ČR;Národní sdružení;0.08333333333333333
Policie ČR;PS PČR;0.05128205128205128
Policie ČR;Wilder;0.08333333333333333
Policie ČR;Doležal;0.05555555555555555
Policie ČR;Horák;0.05555555555555555
Policie ČR;Lega;0.05714285714285714
Policie ČR;MBA;0.058823529411764705
Policie ČR;Schubert;0.058823529411764705
Policie ČR;Úřad práce ČR;0.058823529411764705
Policie ČR;Pupavová;0.06060606060606061
Policie ČR;DICKFELD;0.06060606060606061
Policie ČR;Lukeš;0.06060606060606061
Policie ČR;Pošarová;0.06060606060606061
Policie ČR;Čermák;0.06060606060606061
Policie ČR;Dopita;0.0625
Policie ČR;Běrsko;0.0625
Policie ČR;Hahnová;0.0625
Policie ČR;Henner;0.0625
Policie ČR;Městská část Praha 11;0.0625
Policie ČR;Paul;0.0625
Policie ČR;SPD 10 Bc;0.0625
Policie ČR;Vašíček;0.0625
Policie ČR;Vostenak;0.0625
Policie ČR;gšt;0.0625
Policie ČR;Mitterwald;0.0625
Policie ČR;NOS;0.0625
Policie ČR;Schmeidler;0.0625
ČNB;Svoboda a přímá demokracie;0.05405405405405406
ČNB;Kovanda;0.09090909090909091
ČNB;eurozóna;0.058823529411764705
Bartoš;Gazdík;0.10344827586206896
WHO;Světová zdravotnická organizace;0.15625
Svoboda;Charanzová;0.06666666666666667
Svoboda;Šojdrová;0.15
Svoboda;Dlabajová;0.06976744186046512
Svoboda;Hrnčíř;0.15384615384615385
Svoboda;Bruselská elita;0.2222222222222222
Svoboda;Zdechovský;0.1282051282051282
Svoboda;ENF;0.22857142857142856
Svoboda;Blaško;0.16216216216216217
Svoboda;Evropa národů a svobody;0.23529411764705882
Svoboda;Armáda ČR;0.16666666666666666
Svoboda;Novotný;0.16666666666666666
Svoboda;Polčák;0.07894736842105263
Svoboda;Národní sdružení;0.32142857142857145
Svoboda;Pospíšil;0.08333333333333333
Svoboda;PS PČR;0.18181818181818182
Svoboda;Niedermayer;0.05555555555555555
Svoboda;Wilder;0.05714285714285714
Svoboda;Národní galerie;0.05714285714285714
Svoboda;Doležal;0.2
Svoboda;Horák;0.2
Svoboda;Telička;0.09375
Svoboda;Sehnalová;0.0967741935483871
Svoboda;MBA;0.21428571428571427
Svoboda;Schubert;0.21428571428571427
Svoboda;Úřad práce ČR;0.21428571428571427
Svoboda;FPÖ;0.0625
Svoboda;Tošenovský;0.1
Svoboda;Pupavová;0.2222222222222222
Svoboda;DICKFELD;0.2222222222222222
Svoboda;Lukeš;0.2222222222222222
Svoboda;Pošarová;0.2222222222222222
Svoboda;Ježek;0.1
Svoboda;Liga;0.06451612903225806
Svoboda;Infocz;0.06666666666666667
Svoboda;Poche;0.10344827586206896
Svoboda;Dopita;0.23076923076923078
Svoboda;Běrsko;0.23076923076923078
