Source,Target,Weight
ČSSD;Sputnik;0,00024102193299590263
ČSSD;Sehnalová;0,00048204386599180526
ČSSD;VZP;0,00024102193299590263
ČSSD;Apple;0,00024102193299590263
ČSSD;MBA;0,00024102193299590263
ČSSD;Schubert;0,00024102193299590263
ČSSD;Úřad práce ČR;0,00024102193299590263
ČSSD;Bárta;0,00024102193299590263
ČSSD;Sokol;0,00024102193299590263
ČSSD;CVVM;0,00024102193299590263
ČSSD;Novinkycz;0,00048204386599180526
ČSSD;OVM;0,00024102193299590263
ČSSD;ČMKOS;0,00024102193299590263
ČSSD;Českou televizi;0,00024102193299590263
ČSSD;š;0,0005422993492407809
ČSSD;Tošenovský;0,00027114967462039046
ČSSD;CzechInvest;0,00027114967462039046
ČSSD;Pupavová;0,00027114967462039046
ČSSD;DICKFELD;0,00027114967462039046
ČSSD;Lukeš;0,00027114967462039046
ČSSD;Pošarová;0,00027114967462039046
ČSSD;Čermák;0,00027114967462039046
ČSSD;ERÚ;0,0008134490238611714
ČSSD;Zima;0,00027114967462039046
ČSSD;Valenta;0,00027114967462039046
ČSSD;Centrum porodní asistence;0,00027114967462039046
ČSSD;Třetí říše;0,00027114967462039046
ČSSD;Semín;0,00027114967462039046
ČSSD;Liga;0,0005422993492407809
ČSSD;Ježek;0,0008134490238611714
ČSSD;Ústava;0,0008134490238611714
ČSSD;Ministerstvo zemědělství;0,00027114967462039046
ČSSD;PL;0,0003098853424233034
ČSSD;POLICIE;0,0003098853424233034
ČSSD;Jakl;0,0003098853424233034
ČSSD;Dopita;0,0003098853424233034
Evropský parlament;Evropská unie;0,0004969290898939146
Evropský parlament;Evropská komise;0,0004761904761904758
Evropský parlament;Piráti;0,00020752269779507145
Evropský parlament;TOP 09;0,00020105820105820107
Evropský parlament;KDU ČSL;0,00020202020202020194
Evropský parlament;Okamura;0,00023862788963460108
Evropský parlament;Havlíček;0,0002139917695473252
Evropský parlament;Evropská rada;0,00035623409669211203
Evropský parlament;komise;0,000493827160493827
Evropský parlament;Salvini;0,0008282828282828277
Evropský parlament;STAN;0,0002444444444444445
Evropský parlament;Unie;0,0004494382022471909
Evropský parlament;Klaus;0,00023809523809523807
Evropský parlament;Rada;0,000426179604261796
Evropský parlament;OSN;0,00032206119162640903
Evropský parlament;Parlament;0,0004186795491143318
Evropský parlament;Le Pen;0,0011437908496732038
Evropský parlament;Merkelová;0,0007407407407407406
Evropský parlament;Orbán;0,0005996472663139332
Evropský parlament;Brabec;0,0002867383512544803
Evropský parlament;Vojtěch;0,00029143897996357013
